qid,n_hits,n_relevant_qrel,n_relevant_in_hits,best_rank,found_in_top_k
546731,1000,1,1,5.0,True
546736,1000,1,1,16.0,True
546940,1000,1,1,1.0,True
547043,1000,2,2,2.0,True
547150,1000,2,2,1.0,True
547203,1000,1,0,,False
547380,1000,1,1,1.0,True
547391,1000,2,0,,False
547441,1000,1,1,339.0,True
547480,1000,3,2,2.0,True
547495,1000,1,1,10.0,True
547672,1000,1,1,2.0,True
547691,1000,1,1,12.0,True
547697,1000,1,1,58.0,True
54784,1000,1,1,8.0,True
548012,1000,2,1,329.0,True
548100,1000,1,1,2.0,True
548735,1000,1,1,5.0,True
548818,1000,1,1,189.0,True
548856,1000,1,1,485.0,True
548901,1000,1,1,109.0,True
549069,1000,1,1,1.0,True
549100,1000,1,1,151.0,True
549147,1000,1,1,5.0,True
549182,1000,1,0,,False
549189,1000,1,0,,False
549201,1000,1,1,237.0,True
549294,1000,1,0,,False
549305,1000,1,1,1.0,True
549307,1000,1,1,4.0,True
549329,1000,1,1,2.0,True
549350,1000,1,1,265.0,True
549388,1000,1,1,174.0,True
549411,1000,1,1,1.0,True
54957,1000,1,1,437.0,True
549698,1000,1,1,1.0,True
549769,1000,1,1,22.0,True
550127,1000,1,1,2.0,True
550129,1000,1,1,38.0,True
5502,1000,1,1,36.0,True
550388,1000,1,1,61.0,True
550597,1000,1,0,,False
550640,1000,1,1,311.0,True
550653,1000,1,1,4.0,True
550705,1000,1,1,1.0,True
550727,1000,1,1,11.0,True
550814,1000,1,1,37.0,True
550909,1000,1,1,2.0,True
550962,1000,2,2,29.0,True
551049,1000,1,1,27.0,True
551109,1000,1,1,25.0,True
551161,1000,1,1,328.0,True
551186,1000,1,1,9.0,True
551250,1000,1,1,192.0,True
551265,1000,1,0,,False
551360,1000,1,1,13.0,True
551433,1000,1,1,2.0,True
551439,1000,1,1,171.0,True
551560,1000,1,1,603.0,True
551762,1000,1,1,260.0,True
551836,1000,1,1,57.0,True
551902,1000,1,0,,False
552146,1000,1,1,20.0,True
552192,1000,1,1,319.0,True
552224,1000,1,1,1.0,True
552445,1000,1,1,1.0,True
552465,1000,1,1,1.0,True
552532,1000,1,0,,False
55257,1000,1,1,3.0,True
55259,1000,1,1,780.0,True
552599,1000,1,1,15.0,True
552651,1000,1,1,25.0,True
552705,1000,1,1,47.0,True
552779,1000,1,1,6.0,True
552840,1000,1,1,218.0,True
552853,1000,2,2,4.0,True
552857,1000,1,1,40.0,True
552862,1000,2,1,217.0,True
552866,1000,1,1,1.0,True
552930,1000,1,1,1.0,True
552941,1000,1,1,3.0,True
552977,1000,1,1,4.0,True
552985,1000,1,1,4.0,True
553380,1000,1,1,20.0,True
553582,1000,2,1,1.0,True
553716,1000,1,1,3.0,True
554127,1000,1,1,492.0,True
554347,1000,1,1,487.0,True
554395,1000,1,1,1.0,True
554473,1000,1,1,41.0,True
554775,1000,1,1,16.0,True
554811,1000,1,1,1.0,True
55495,1000,1,1,24.0,True
555010,1000,2,1,6.0,True
555156,1000,1,0,,False
555232,1000,1,1,21.0,True
555270,1000,3,0,,False
555466,1000,1,1,1.0,True
555613,1000,1,1,9.0,True
555658,1000,1,0,,False
555707,1000,1,1,2.0,True
555878,1000,1,0,,False
555929,1000,1,0,,False
555969,1000,2,2,296.0,True
556003,1000,1,1,191.0,True
556024,1000,1,1,1.0,True
556146,1000,1,1,2.0,True
556188,1000,1,1,7.0,True
556219,1000,2,1,448.0,True
556286,1000,1,0,,False
556382,1000,1,1,131.0,True
556460,1000,1,0,,False
55651,1000,1,1,11.0,True
556572,1000,1,0,,False
556822,1000,1,1,1.0,True
55683,1000,1,1,51.0,True
55709,1000,1,1,1.0,True
55714,1000,1,1,1.0,True
557143,1000,2,2,62.0,True
557146,1000,1,1,26.0,True
557490,1000,1,1,13.0,True
5575,1000,1,1,139.0,True
557532,1000,2,0,,False
557644,1000,1,0,,False
557782,1000,1,1,574.0,True
558005,1000,1,1,621.0,True
55808,1000,1,1,1.0,True
558183,1000,1,1,43.0,True
558197,1000,1,1,27.0,True
558227,1000,1,0,,False
558258,1000,1,0,,False
558310,1000,1,1,3.0,True
558449,1000,1,1,170.0,True
5585,1000,1,1,3.0,True
558597,1000,1,1,10.0,True
558603,1000,1,1,3.0,True
558784,1000,1,1,282.0,True
558879,1000,1,1,687.0,True
559031,1000,1,1,38.0,True
559248,1000,1,1,22.0,True
559316,1000,1,1,104.0,True
559403,1000,1,1,12.0,True
559407,1000,1,0,,False
55944,1000,1,0,,False
55970,1000,1,1,358.0,True
559733,1000,1,1,76.0,True
559831,1000,2,1,28.0,True
559865,1000,1,0,,False
559971,1000,1,1,77.0,True
559993,1000,1,1,13.0,True
560080,1000,1,1,11.0,True
560127,1000,1,0,,False
560193,1000,1,1,36.0,True
560194,1000,1,1,52.0,True
560227,1000,1,0,,False
560242,1000,1,1,14.0,True
560459,1000,1,1,2.0,True
560594,1000,1,1,640.0,True
560686,1000,1,1,31.0,True
560716,1000,1,1,1.0,True
560857,1000,1,1,41.0,True
560937,1000,1,0,,False
561267,1000,1,1,19.0,True
561348,1000,1,1,3.0,True
561467,1000,1,0,,False
561546,1000,1,1,2.0,True
561557,1000,1,1,4.0,True
561591,1000,1,0,,False
561641,1000,1,0,,False
561787,1000,1,1,378.0,True
562057,1000,1,1,23.0,True
562116,1000,1,1,54.0,True
56222,1000,1,1,319.0,True
562334,1000,1,1,2.0,True
562342,1000,1,1,4.0,True
56251,1000,1,1,2.0,True
562764,1000,1,1,37.0,True
562776,1000,1,1,167.0,True
562789,1000,1,1,388.0,True
562885,1000,1,1,653.0,True
562988,1000,1,1,24.0,True
563036,1000,1,1,14.0,True
563077,1000,1,0,,False
563171,1000,1,0,,False
563229,1000,1,1,59.0,True
563235,1000,1,0,,False
563265,1000,1,1,4.0,True
563560,1000,2,2,17.0,True
563680,1000,1,1,64.0,True
563733,1000,1,1,12.0,True
563734,1000,1,0,,False
563753,1000,1,1,21.0,True
56390,1000,1,1,14.0,True
563908,1000,1,1,43.0,True
563997,1000,1,1,47.0,True
564027,1000,1,1,368.0,True
564160,1000,1,0,,False
564192,1000,1,0,,False
564239,1000,1,0,,False
564308,1000,1,1,49.0,True
564346,1000,1,1,5.0,True
56436,1000,1,1,18.0,True
564507,1000,1,1,13.0,True
564522,1000,1,1,6.0,True
564648,1000,1,1,2.0,True
564834,1000,1,1,3.0,True
564859,1000,1,1,3.0,True
564962,1000,1,1,131.0,True
564970,1000,1,1,31.0,True
565035,1000,1,1,10.0,True
565062,1000,1,1,1.0,True
565127,1000,1,0,,False
565150,1000,2,2,3.0,True
565311,1000,1,1,1.0,True
565312,1000,2,2,26.0,True
565421,1000,1,1,160.0,True
565453,1000,1,0,,False
565551,1000,1,1,5.0,True
565812,1000,1,1,40.0,True
565848,1000,1,1,14.0,True
565931,1000,1,1,16.0,True
566000,1000,1,1,620.0,True
566030,1000,1,0,,False
566046,1000,1,1,222.0,True
566126,1000,1,1,15.0,True
56613,1000,1,1,68.0,True
566228,1000,1,1,145.0,True
56626,1000,1,1,37.0,True
566384,1000,1,0,,False
566501,1000,1,1,3.0,True
566503,1000,1,0,,False
56656,1000,1,1,10.0,True
566750,1000,1,1,1.0,True
566795,1000,1,1,1.0,True
566812,1000,1,0,,False
566936,1000,1,1,16.0,True
567160,1000,1,1,35.0,True
567428,1000,1,1,25.0,True
567506,1000,2,1,10.0,True
567539,1000,2,2,4.0,True
567564,1000,1,1,170.0,True
567655,1000,2,0,,False
567687,1000,1,1,6.0,True
567738,1000,1,1,9.0,True
567785,1000,1,1,571.0,True
567805,1000,1,1,78.0,True
567897,1000,1,1,618.0,True
567923,1000,1,1,463.0,True
567925,1000,1,1,51.0,True
568012,1000,2,2,3.0,True
568015,1000,1,1,77.0,True
568022,1000,1,1,9.0,True
568069,1000,1,1,47.0,True
568180,1000,1,1,6.0,True
568303,1000,1,1,34.0,True
568325,1000,1,1,173.0,True
568600,1000,1,0,,False
568678,1000,1,1,46.0,True
568929,1000,1,1,11.0,True
569129,1000,1,0,,False
569147,1000,2,1,17.0,True
569174,1000,1,1,3.0,True
5692,1000,1,1,326.0,True
569331,1000,1,1,50.0,True
569338,1000,1,1,122.0,True
569395,1000,1,0,,False
56946,1000,1,1,1.0,True
569710,1000,1,0,,False
56977,1000,1,1,20.0,True
569934,1000,1,1,31.0,True
570197,1000,1,1,61.0,True
570265,1000,1,1,259.0,True
570332,1000,1,1,3.0,True
570342,1000,1,1,20.0,True
57047,1000,1,1,7.0,True
570582,1000,1,0,,False
570731,1000,1,1,2.0,True
570764,1000,1,1,9.0,True
570925,1000,1,1,140.0,True
570929,1000,1,1,546.0,True
571084,1000,2,2,32.0,True
571117,1000,3,1,54.0,True
571203,1000,1,1,157.0,True
571219,1000,1,1,332.0,True
571274,1000,1,0,,False
571317,1000,1,1,1.0,True
571355,1000,1,1,21.0,True
571524,1000,1,1,41.0,True
571556,1000,1,0,,False
571566,1000,1,1,598.0,True
571679,1000,1,1,12.0,True
571733,1000,1,1,231.0,True
571843,1000,1,1,86.0,True
571882,1000,2,0,,False
571907,1000,1,1,11.0,True
571970,1000,1,1,11.0,True
571998,1000,1,1,987.0,True
572395,1000,1,1,2.0,True
572497,1000,1,1,8.0,True
572540,1000,1,0,,False
572592,1000,1,1,69.0,True
572943,1000,2,0,,False
572973,1000,1,1,1.0,True
572977,1000,1,1,9.0,True
573023,1000,1,1,225.0,True
573085,1000,1,0,,False
573178,1000,1,1,81.0,True
57319,1000,1,0,,False
573272,1000,1,1,1.0,True
573294,1000,1,1,96.0,True
573299,1000,1,0,,False
573610,1000,2,0,,False
573733,1000,1,0,,False
573744,1000,1,0,,False
573767,1000,1,1,2.0,True
574000,1000,1,1,371.0,True
574152,1000,1,1,377.0,True
574162,1000,3,2,129.0,True
574265,1000,1,1,90.0,True
574298,1000,1,1,1.0,True
574447,1000,1,1,41.0,True
574705,1000,1,1,1.0,True
574833,1000,2,1,7.0,True
574881,1000,1,1,22.0,True
574897,1000,1,1,2.0,True
57505,1000,1,1,98.0,True
575107,1000,1,1,60.0,True
57517,1000,2,2,8.0,True
575285,1000,3,0,,False
575386,1000,1,1,183.0,True
575434,1000,1,1,65.0,True
575495,1000,2,2,3.0,True
575576,1000,1,0,,False
575583,1000,1,1,331.0,True
575684,1000,1,1,1.0,True
575936,1000,1,1,116.0,True
575947,1000,1,1,35.0,True
576,1000,1,0,,False
576080,1000,1,1,195.0,True
576130,1000,1,0,,False
576214,1000,2,2,13.0,True
576372,1000,1,0,,False
576403,1000,2,2,141.0,True
576414,1000,1,1,65.0,True
576592,1000,1,1,7.0,True
576715,1000,1,0,,False
576728,1000,1,0,,False
576820,1000,1,0,,False
576821,1000,1,1,1.0,True
576891,1000,1,1,658.0,True
577394,1000,1,1,36.0,True
577514,1000,1,1,105.0,True
577786,1000,1,1,442.0,True
577800,1000,1,0,,False
57790,1000,1,1,241.0,True
577951,1000,1,1,87.0,True
578176,1000,1,1,86.0,True
578255,1000,1,1,352.0,True
578274,1000,1,1,33.0,True
578293,1000,1,1,1.0,True
578355,1000,1,1,10.0,True
578373,1000,1,1,4.0,True
578598,1000,1,1,25.0,True
578603,1000,1,1,1.0,True
578788,1000,1,1,32.0,True
578872,1000,1,1,15.0,True
579026,1000,1,1,27.0,True
579093,1000,1,0,,False
57920,1000,1,1,219.0,True
579314,1000,1,0,,False
579384,1000,1,1,205.0,True
579436,1000,1,0,,False
579588,1000,1,0,,False
579764,1000,1,1,5.0,True
579841,1000,1,1,80.0,True
58007,1000,1,1,4.0,True
580104,1000,1,1,5.0,True
580275,1000,1,0,,False
580403,1000,1,1,19.0,True
580695,1000,1,1,918.0,True
580751,1000,1,0,,False
580833,1000,1,0,,False
580835,1000,1,0,,False
581049,1000,1,1,529.0,True
581184,1000,2,2,43.0,True
581212,1000,1,1,375.0,True
581266,1000,4,4,1.0,True
581318,1000,2,2,106.0,True
581328,1000,2,2,237.0,True
581440,1000,1,0,,False
581470,1000,1,0,,False
581498,1000,4,0,,False
581603,1000,1,1,440.0,True
581749,1000,1,1,5.0,True
581794,1000,1,0,,False
581826,1000,2,2,273.0,True
58185,1000,1,1,2.0,True
581938,1000,1,1,738.0,True
581947,1000,1,1,634.0,True
582109,1000,1,0,,False
582530,1000,3,1,45.0,True
582582,1000,1,1,288.0,True
582733,1000,1,1,71.0,True
582766,1000,1,1,4.0,True
582929,1000,2,1,21.0,True
583040,1000,1,1,288.0,True
583054,1000,1,1,8.0,True
583066,1000,1,1,171.0,True
583157,1000,1,0,,False
583195,1000,1,1,214.0,True
583231,1000,1,1,4.0,True
583358,1000,1,1,2.0,True
583631,1000,1,1,5.0,True
58366,1000,1,0,,False
583669,1000,1,1,143.0,True
583697,1000,1,1,67.0,True
583778,1000,1,0,,False
583952,1000,1,0,,False
583992,1000,1,0,,False
584071,1000,1,1,177.0,True
584326,1000,1,0,,False
584445,1000,1,0,,False
584504,1000,1,1,151.0,True
584515,1000,1,1,2.0,True
584534,1000,1,1,26.0,True
584535,1000,1,1,26.0,True
584663,1000,2,0,,False
584664,1000,1,0,,False
584666,1000,3,3,48.0,True
58475,1000,1,1,241.0,True
584810,1000,1,1,257.0,True
584937,1000,1,1,23.0,True
584999,1000,1,1,811.0,True
58504,1000,1,1,71.0,True
585268,1000,1,1,141.0,True
585557,1000,1,1,97.0,True
585558,1000,1,1,86.0,True
585570,1000,1,0,,False
585801,1000,1,0,,False
586045,1000,1,0,,False
586062,1000,2,2,9.0,True
586631,1000,1,1,2.0,True
586840,1000,1,1,149.0,True
58690,1000,1,0,,False
587082,1000,2,2,29.0,True
587218,1000,1,1,47.0,True
587397,1000,1,1,1.0,True
587607,1000,1,1,6.0,True
587650,1000,1,1,55.0,True
587670,1000,1,0,,False
587802,1000,3,0,,False
587822,1000,1,1,89.0,True
587963,1000,1,1,146.0,True
588130,1000,1,1,66.0,True
588141,1000,1,1,13.0,True
588239,1000,1,0,,False
588492,1000,1,0,,False
588522,1000,1,1,54.0,True
588586,1000,2,2,2.0,True
588651,1000,1,1,10.0,True
588684,1000,1,0,,False
588803,1000,1,1,43.0,True
588821,1000,1,1,4.0,True
589174,1000,1,1,90.0,True
589828,1000,1,1,6.0,True
589845,1000,1,1,54.0,True
589933,1000,1,0,,False
590104,1000,1,1,169.0,True
590250,1000,2,2,1.0,True
590269,1000,1,0,,False
590628,1000,1,0,,False
59066,1000,1,1,3.0,True
59068,1000,1,1,11.0,True
590994,1000,1,1,27.0,True
591092,1000,1,0,,False
591173,1000,1,1,5.0,True
591468,1000,1,1,3.0,True
591503,1000,2,0,,False
591528,1000,1,1,64.0,True
59166,1000,1,1,6.0,True
591671,1000,1,0,,False
592001,1000,1,1,118.0,True
592021,1000,1,0,,False
592123,1000,2,0,,False
592259,1000,1,1,166.0,True
592449,1000,1,1,262.0,True
592555,1000,1,0,,False
592645,1000,1,1,25.0,True
592877,1000,1,1,31.0,True
593063,1000,1,0,,False
593081,1000,1,1,12.0,True
593114,1000,1,0,,False
593120,1000,2,1,452.0,True
593156,1000,1,1,1.0,True
593187,1000,1,1,61.0,True
593312,1000,2,0,,False
593371,1000,1,1,3.0,True
593553,1000,1,1,31.0,True
593566,1000,1,1,399.0,True
59357,1000,1,1,1.0,True
593571,1000,1,1,249.0,True
593605,1000,1,1,124.0,True
59366,1000,1,1,81.0,True
593879,1000,1,1,940.0,True
593934,1000,1,0,,False
59404,1000,4,2,3.0,True
594085,1000,1,1,58.0,True
594204,1000,1,1,125.0,True
594316,1000,1,1,12.0,True
594332,1000,1,0,,False
594351,1000,1,1,4.0,True
594452,1000,1,1,42.0,True
594483,1000,1,1,291.0,True
594685,1000,1,1,15.0,True
594702,1000,1,1,18.0,True
594739,1000,1,1,7.0,True
595135,1000,1,0,,False
595183,1000,1,1,295.0,True
595486,1000,1,1,63.0,True
595603,1000,1,1,56.0,True
595605,1000,1,1,700.0,True
595634,1000,1,0,,False
595673,1000,1,1,59.0,True
595716,1000,1,1,2.0,True
595919,1000,1,1,2.0,True
595979,1000,1,1,3.0,True
596146,1000,1,1,6.0,True
596216,1000,1,1,5.0,True
596246,1000,1,1,24.0,True
596318,1000,1,1,916.0,True
596344,1000,1,0,,False
59637,1000,1,1,26.0,True
596418,1000,1,1,9.0,True
596556,1000,2,1,4.0,True
596677,1000,1,1,499.0,True
596820,1000,1,1,115.0,True
596921,1000,1,1,23.0,True
596978,1000,1,1,108.0,True
597011,1000,1,0,,False
597170,1000,1,0,,False
59744,1000,1,1,41.0,True
597460,1000,1,1,278.0,True
597528,1000,1,0,,False
597677,1000,1,1,26.0,True
597804,1000,1,1,2.0,True
597963,1000,1,1,188.0,True
597971,1000,1,1,26.0,True
598114,1000,1,0,,False
598183,1000,1,1,37.0,True
598220,1000,1,1,1.0,True
598387,1000,1,1,3.0,True
598674,1000,1,0,,False
598756,1000,1,1,1.0,True
598865,1000,1,1,1.0,True
598971,1000,1,1,779.0,True
599089,1000,1,1,5.0,True
599232,1000,1,1,13.0,True
599239,1000,1,1,2.0,True
599431,1000,1,0,,False
59951,1000,1,1,12.0,True
599651,1000,2,1,3.0,True
599767,1000,1,0,,False
599856,1000,1,1,26.0,True
599858,1000,1,1,4.0,True
59990,1000,1,1,76.0,True
600282,1000,1,1,77.0,True
600513,1000,1,1,22.0,True
600616,1000,1,1,482.0,True
600718,1000,1,1,15.0,True
600981,1000,1,1,154.0,True
601361,1000,1,1,347.0,True
601365,1000,2,0,,False
601480,1000,1,1,84.0,True
601680,1000,1,0,,False
601721,1000,1,1,67.0,True
601838,1000,1,1,4.0,True
601911,1000,1,1,4.0,True
601933,1000,1,1,2.0,True
602112,1000,1,1,2.0,True
60214,1000,1,1,16.0,True
602406,1000,1,1,5.0,True
602454,1000,1,1,7.0,True
602467,1000,2,2,1.0,True
602487,1000,1,1,5.0,True
602593,1000,1,1,279.0,True
602620,1000,1,1,65.0,True
602658,1000,1,1,91.0,True
60268,1000,1,1,3.0,True
602843,1000,1,1,3.0,True
60294,1000,2,2,4.0,True
602993,1000,1,1,2.0,True
603004,1000,1,1,6.0,True
603023,1000,1,1,4.0,True
603163,1000,1,1,1.0,True
603258,1000,1,1,2.0,True
603272,1000,1,1,1.0,True
603338,1000,1,1,17.0,True
603434,1000,1,1,28.0,True
603475,1000,1,1,3.0,True
603485,1000,1,1,19.0,True
603487,1000,1,1,8.0,True
603502,1000,1,1,147.0,True
603592,1000,1,1,57.0,True
603595,1000,1,1,10.0,True
60360,1000,1,1,4.0,True
603667,1000,1,1,324.0,True
603684,1000,1,1,1.0,True
603780,1000,1,1,19.0,True
603804,1000,1,1,14.0,True
603885,1000,1,1,247.0,True
60395,1000,1,1,14.0,True
604105,1000,1,1,4.0,True
604116,1000,1,1,11.0,True
604122,1000,1,1,118.0,True
604130,1000,1,1,68.0,True
604178,1000,1,1,1.0,True
604251,1000,1,1,2.0,True
604285,1000,1,1,3.0,True
604295,1000,2,2,3.0,True
604353,1000,1,1,259.0,True
604446,1000,1,1,19.0,True
604454,1000,1,1,20.0,True
604591,1000,1,1,1.0,True
604609,1000,1,1,248.0,True
604711,1000,1,1,22.0,True
60477,1000,1,1,9.0,True
605018,1000,1,1,280.0,True
605088,1000,1,1,22.0,True
605176,1000,1,1,3.0,True
605207,1000,1,1,496.0,True
60531,1000,1,1,7.0,True
605310,1000,1,1,2.0,True
605396,1000,1,1,9.0,True
605640,1000,1,1,3.0,True
605782,1000,1,1,34.0,True
605812,1000,1,1,1.0,True
605897,1000,1,1,3.0,True
606098,1000,1,1,7.0,True
60616,1000,1,1,20.0,True
606166,1000,2,2,51.0,True
606298,1000,1,1,19.0,True
606368,1000,1,1,5.0,True
606376,1000,1,1,1.0,True
606419,1000,1,1,128.0,True
606755,1000,1,1,367.0,True
606839,1000,1,1,27.0,True
606868,1000,1,1,9.0,True
607002,1000,1,1,55.0,True
607004,1000,1,0,,False
607069,1000,1,1,12.0,True
607127,1000,1,1,27.0,True
607142,1000,1,1,5.0,True
607180,1000,1,1,9.0,True
607199,1000,1,1,1.0,True
607220,1000,2,2,27.0,True
607331,1000,1,1,10.0,True
607387,1000,1,1,4.0,True
607419,1000,1,1,18.0,True
607481,1000,1,1,367.0,True
607522,1000,1,1,3.0,True
607594,1000,1,1,24.0,True
607618,1000,1,1,8.0,True
607746,1000,1,1,30.0,True
607798,1000,1,1,4.0,True
607834,1000,1,1,63.0,True
607891,1000,1,1,3.0,True
607912,1000,1,1,1.0,True
608051,1000,1,1,1.0,True
608204,1000,1,1,11.0,True
608226,1000,1,1,3.0,True
608306,1000,1,1,16.0,True
608339,1000,1,1,11.0,True
608473,1000,1,1,2.0,True
608545,1000,1,1,2.0,True
608652,1000,1,1,4.0,True
608769,1000,1,1,135.0,True
608818,1000,1,1,20.0,True
608855,1000,1,1,39.0,True
608856,1000,1,1,13.0,True
608994,1000,1,1,3.0,True
609011,1000,1,1,4.0,True
609018,1000,1,0,,False
609042,1000,1,1,8.0,True
609072,1000,1,1,1.0,True
609112,1000,1,1,425.0,True
609154,1000,1,1,18.0,True
609249,1000,1,1,4.0,True
609309,1000,1,1,4.0,True
609421,1000,1,1,185.0,True
609429,1000,1,1,50.0,True
609527,1000,1,1,1.0,True
60961,1000,1,1,1.0,True
609629,1000,1,1,203.0,True
609756,1000,1,1,4.0,True
609758,1000,1,1,9.0,True
609888,1000,1,1,5.0,True
60989,1000,1,1,1.0,True
609898,1000,1,1,169.0,True
609904,1000,1,1,13.0,True
610122,1000,1,1,1.0,True
610370,1000,1,1,433.0,True
610510,1000,1,1,2.0,True
610646,1000,1,1,4.0,True
610656,1000,1,1,1.0,True
610690,1000,1,1,240.0,True
610766,1000,1,1,654.0,True
610875,1000,1,1,3.0,True
610920,1000,1,1,414.0,True
611022,1000,1,1,1.0,True
611050,1000,1,1,2.0,True
611061,1000,1,1,16.0,True
611138,1000,1,1,31.0,True
611167,1000,1,1,146.0,True
611208,1000,1,1,2.0,True
611375,1000,1,1,32.0,True
61146,1000,1,1,1.0,True
611516,1000,1,1,1.0,True
611524,1000,1,1,44.0,True
611661,1000,1,1,10.0,True
611686,1000,1,1,2.0,True
611715,1000,1,1,1.0,True
611734,1000,1,1,84.0,True
611805,1000,1,1,8.0,True
611844,1000,1,1,1.0,True
611894,1000,1,1,32.0,True
612052,1000,1,1,19.0,True
612055,1000,1,1,7.0,True
61237,1000,1,0,,False
612555,1000,1,1,2.0,True
612801,1000,1,1,14.0,True
612994,1000,2,2,1.0,True
613127,1000,1,1,9.0,True
613267,1000,1,1,9.0,True
613320,1000,1,1,7.0,True
613377,1000,1,1,79.0,True
613467,1000,1,1,6.0,True
613628,1000,1,1,148.0,True
613661,1000,1,1,4.0,True
613683,1000,1,1,84.0,True
613758,1000,1,1,91.0,True
613775,1000,1,1,39.0,True
613784,1000,1,1,3.0,True
613857,1000,1,1,99.0,True
613925,1000,1,1,5.0,True
613998,1000,1,1,5.0,True
61409,1000,1,1,1.0,True
61414,1000,1,1,50.0,True
614160,1000,1,0,,False
614212,1000,1,1,10.0,True
614249,1000,1,1,8.0,True
614284,1000,1,1,14.0,True
614333,1000,1,1,4.0,True
614416,1000,1,1,2.0,True
614431,1000,1,1,8.0,True
614458,1000,1,1,2.0,True
614549,1000,1,1,4.0,True
615094,1000,1,1,57.0,True
615140,1000,1,1,365.0,True
615205,1000,1,1,66.0,True
615210,1000,1,1,52.0,True
61524,1000,1,1,2.0,True
615480,1000,1,1,7.0,True
615582,1000,1,1,5.0,True
615604,1000,1,1,42.0,True
615633,1000,1,0,,False
615701,1000,1,1,54.0,True
615793,1000,1,1,78.0,True
615968,1000,1,1,4.0,True
616030,1000,1,1,816.0,True
616070,1000,1,0,,False
616104,1000,1,0,,False
616148,1000,1,1,13.0,True
616165,1000,1,1,4.0,True
616166,1000,1,1,90.0,True
616228,1000,1,1,1.0,True
616438,1000,1,0,,False
616534,1000,1,1,88.0,True
616674,1000,1,1,503.0,True
616889,1000,1,0,,False
6170,1000,1,0,,False
617029,1000,1,1,1.0,True
617083,1000,1,1,65.0,True
61726,1000,1,1,49.0,True
617283,1000,2,2,1.0,True
617415,1000,1,0,,False
617422,1000,1,1,748.0,True
617730,1000,1,1,47.0,True
617758,1000,1,0,,False
617762,1000,1,1,7.0,True
617838,1000,1,1,10.0,True
617963,1000,1,1,111.0,True
617977,1000,1,1,85.0,True
618049,1000,1,1,143.0,True
618172,1000,1,0,,False
618287,1000,1,1,9.0,True
618310,1000,1,0,,False
618434,1000,1,1,270.0,True
6186,1000,1,1,443.0,True
618744,1000,1,1,7.0,True
618766,1000,1,0,,False
61892,1000,1,1,162.0,True
619040,1000,1,1,3.0,True
61922,1000,1,1,502.0,True
619267,1000,1,1,57.0,True
619293,1000,1,1,3.0,True
61931,1000,1,1,90.0,True
619491,1000,1,1,27.0,True
619686,1000,1,1,1.0,True
619708,1000,1,1,5.0,True
61980,1000,1,1,15.0,True
619810,1000,1,1,3.0,True
619842,1000,1,1,19.0,True
620033,1000,1,0,,False
62004,1000,1,1,315.0,True
620129,1000,1,1,336.0,True
620439,1000,1,1,186.0,True
620459,1000,1,1,8.0,True
620599,1000,1,1,2.0,True
620699,1000,3,1,1.0,True
620717,1000,3,1,144.0,True
620834,1000,1,1,108.0,True
620947,1000,1,0,,False
621031,1000,2,1,26.0,True
621058,1000,1,1,47.0,True
621066,1000,1,1,5.0,True
621067,1000,1,1,315.0,True
621278,1000,3,1,949.0,True
621370,1000,1,0,,False
621432,1000,1,1,355.0,True
621610,1000,3,2,1.0,True
621612,1000,1,1,27.0,True
621655,1000,1,1,5.0,True
621920,1000,1,1,8.0,True
621945,1000,2,2,2.0,True
621987,1000,1,0,,False
622053,1000,3,0,,False
622086,1000,1,1,65.0,True
622195,1000,1,1,5.0,True
622360,1000,3,2,1.0,True
622408,1000,1,1,4.0,True
622591,1000,1,0,,False
622661,1000,1,0,,False
622798,1000,1,0,,False
622865,1000,1,1,5.0,True
62295,1000,1,1,448.0,True
622964,1000,1,0,,False
622988,1000,1,1,883.0,True
623040,1000,1,1,1.0,True
623074,1000,1,1,1.0,True
62310,1000,1,1,1.0,True
623129,1000,2,2,1.0,True
623236,1000,1,0,,False
62325,1000,1,0,,False
623307,1000,1,1,28.0,True
623453,1000,1,0,,False
623555,1000,1,1,8.0,True
62359,1000,1,1,45.0,True
623718,1000,1,0,,False
623782,1000,1,1,1.0,True
623829,1000,1,1,11.0,True
623858,1000,1,0,,False
623881,1000,1,0,,False
623910,1000,1,1,4.0,True
623941,1000,1,1,308.0,True
624308,1000,2,2,10.0,True
624367,1000,1,1,540.0,True
624474,1000,1,0,,False
624483,1000,1,1,3.0,True
624504,1000,1,1,844.0,True
624542,1000,1,1,11.0,True
624634,1000,1,1,8.0,True
624688,1000,1,1,15.0,True
62484,1000,1,1,145.0,True
624913,1000,1,1,230.0,True
624939,1000,1,1,48.0,True
625010,1000,1,1,649.0,True
625106,1000,1,1,140.0,True
625108,1000,1,0,,False
625227,1000,1,0,,False
625418,1000,1,1,458.0,True
625767,1000,1,1,11.0,True
625936,1000,1,1,597.0,True
625993,1000,1,1,13.0,True
626126,1000,1,1,7.0,True
626297,1000,1,1,82.0,True
626562,1000,1,1,16.0,True
626627,1000,1,0,,False
626670,1000,1,1,380.0,True
626705,1000,1,0,,False
626834,1000,1,0,,False
626993,1000,1,1,330.0,True
627004,1000,1,0,,False
627330,1000,1,1,81.0,True
62760,1000,1,0,,False
627680,1000,1,1,121.0,True
627851,1000,1,1,3.0,True
627901,1000,1,1,7.0,True
627924,1000,1,1,4.0,True
627939,1000,1,0,,False
628117,1000,1,1,214.0,True
62818,1000,1,1,85.0,True
628226,1000,1,1,133.0,True
628279,1000,1,1,25.0,True
